"","Elevation","Latitude","Longitude","Timestamp","Game","Player_ID"
"346",15.04,47.1432013437152,-70.463517839089,2022-05-10 17:39:08,2,"LL"
"347",14.56,47.1431809756905,-70.463512390852,2022-05-10 17:39:10,2,"LL"
"348",15.04,47.1431451849639,-70.4634058568627,2022-05-10 17:39:17,2,"LL"
"349",16,47.1431357972324,-70.4633897636086,2022-05-10 17:39:23,2,"LL"
"350",16.96,47.1431419998407,-70.4633833933622,2022-05-10 17:39:36,2,"LL"
"351",16.96,47.1430844161659,-70.4635105468333,2022-05-10 17:39:43,2,"LL"
"352",15.04,47.1430535707623,-70.4636051785201,2022-05-10 17:39:49,2,"LL"
"353",14.56,47.1430479548872,-70.4636281449348,2022-05-10 17:39:58,2,"LL"
"3543",13.6,47.1430473681539,-70.4636615887284,2022-05-10 17:40:08,2,"LL"
"3553",13.12,47.1430378127843,-70.4637114610523,2022-05-10 17:40:14,2,"LL"
"3563",12.15,47.1430358849466,-70.4637785162777,2022-05-10 17:40:22,2,"LL"
"3573",11.67,47.1430388186127,-70.4638378601521,2022-05-10 17:40:29,2,"LL"
"3583",12.15,47.1430171094835,-70.4638829547912,2022-05-10 17:40:36,2,"LL"
"3593",12.63,47.1430109906942,-70.4638812784106,2022-05-10 17:40:45,2,"LL"
"3603",13.12,47.1429941430688,-70.4639123752713,2022-05-10 17:40:53,2,"LL"
"3613",12.63,47.143015852198,-70.4639097768813,2022-05-10 17:41:11,2,"LL"
"3623",14.08,47.1430375613272,-70.4638998024166,2022-05-10 17:41:25,2,"LL"
"3633",13.6,47.1430534031242,-70.4639131296426,2022-05-10 17:41:37,2,"LL"
"3643",13.12,47.1430499665439,-70.4639005567878,2022-05-10 17:41:47,2,"LL"
"3653",14.08,47.1430631261319,-70.4638970363885,2022-05-10 17:41:57,2,"LL"
"3663",13.12,47.1430327836424,-70.4639060050249,2022-05-10 17:42:06,2,"LL"
"3673",15.04,47.1430378966033,-70.4639065917581,2022-05-10 17:42:18,2,"LL"
"3683",16,47.1430426742882,-70.4638806078583,2022-05-10 17:42:31,2,"LL"
"3693",15.52,47.1430477034301,-70.4638792667538,2022-05-10 17:42:41,2,"LL"
"3703",16.48,47.1430628746748,-70.4638994671404,2022-05-10 17:43:08,2,"LL"
"3713",15.04,47.1430226415396,-70.463866526261,2022-05-10 17:43:20,2,"LL"
"3723",15.04,47.1430302690715,-70.4638244491071,2022-05-10 17:43:30,2,"LL"
"3733",15.04,47.1430393215269,-70.463726632297,2022-05-10 17:43:38,2,"LL"
"3743",14.08,47.1430467814207,-70.46382159926,2022-05-10 17:43:45,2,"LL"
"3753",12.15,47.1430725138634,-70.4638671968132,2022-05-10 17:43:52,2,"LL"
"3763",11.67,47.1431283373386,-70.4638230241835,2022-05-10 17:43:59,2,"LL"
"3773",11.67,47.1431325282902,-70.4638239461929,2022-05-10 17:44:00,2,"LL"
"3783",11.19,47.14315071702,-70.4638232756406,2022-05-10 17:44:02,2,"LL"
"3793",9.75,47.1432077977806,-70.4638439789414,2022-05-10 17:44:10,2,"LL"
"3803",9.75,47.1432370506227,-70.4638509359211,2022-05-10 17:44:17,2,"LL"
"3813",8.79,47.1432621963322,-70.4638400394469,2022-05-10 17:44:23,2,"LL"
"3823",6.87,47.1432767808437,-70.4638606589288,2022-05-10 17:44:31,2,"LL"
"3833",11.67,47.1433504577726,-70.4638298973441,2022-05-10 17:44:50,2,"LL"
"3843",12.63,47.1433643717319,-70.4638144746423,2022-05-10 17:44:58,2,"LL"
"3853",12.63,47.143385913223,-70.4638075176626,2022-05-10 17:45:12,2,"LL"
"3863",15.52,47.1434468496591,-70.4638875648379,2022-05-10 17:45:35,2,"LL"
"3873",16.48,47.1434234641492,-70.4639163985848,2022-05-10 17:45:56,2,"LL"
"3883",17.44,47.1434191893786,-70.4637592379004,2022-05-10 17:46:07,2,"LL"
"3893",15.04,47.143391193822,-70.4636548832059,2022-05-10 17:46:14,2,"LL"
"3903",15.04,47.1433674730361,-70.4635815415531,2022-05-10 17:46:20,2,"LL"
"3913",15.52,47.1433507930487,-70.4635111335665,2022-05-10 17:46:28,2,"LL"
"3923",16.96,47.1433359570801,-70.4635033383965,2022-05-10 17:46:45,2,"LL"
"3933",18.4,47.1433072909713,-70.4635342676193,2022-05-10 17:47:03,2,"LL"
"3943",18.4,47.1432989928871,-70.463599562645,2022-05-10 17:47:27,2,"LL"
"3953",19.84,47.1433155052364,-70.4635985568166,2022-05-10 17:47:44,2,"LL"
"3963",17.92,47.1433282457292,-70.4635486844927,2022-05-10 17:47:53,2,"LL"
"3973",16.48,47.1433463506401,-70.4634473472834,2022-05-10 17:48:01,2,"LL"
"3983",16.48,47.1433736756444,-70.4634071141481,2022-05-10 17:48:08,2,"LL"
"3993",15.04,47.1433930378407,-70.4634203575552,2022-05-10 17:48:17,2,"LL"
"4003",14.56,47.1434056945145,-70.4633973911405,2022-05-10 17:48:26,2,"LL"
"4013",17.44,47.1434207819402,-70.4633867461234,2022-05-10 17:48:42,2,"LL"
"4023",18.88,47.1434381324798,-70.463356571272,2022-05-10 17:48:55,2,"LL"
"4033",19.36,47.1434512920678,-70.4633496981114,2022-05-10 17:49:14,2,"LL"
"4043",20.81,47.143459841609,-70.4633691441268,2022-05-10 17:49:30,2,"LL"
"4053",20.32,47.1434460952878,-70.4634089581668,2022-05-10 17:49:48,2,"LL"
"4063",21.29,47.1434610988945,-70.4634160827845,2022-05-10 17:50:04,2,"LL"
"4073",18.88,47.1434319298714,-70.4634375404567,2022-05-10 17:50:17,2,"LL"
"4083",18.88,47.1434000786394,-70.4634810425341,2022-05-10 17:50:27,2,"LL"
"4093",19.84,47.1434403117746,-70.4634792823344,2022-05-10 17:50:41,2,"LL"
"4103",18.88,47.1434471011162,-70.4635280650109,2022-05-10 17:50:52,2,"LL"
"4114",17.44,47.1434627752751,-70.4635490197688,2022-05-10 17:51:00,2,"LL"
"4123",16.96,47.1434890944511,-70.4635514505208,2022-05-10 17:51:06,2,"LL"
"4133",18.4,47.1434950456023,-70.4635894205421,2022-05-10 17:51:15,2,"LL"
"4143",18.4,47.1435002423823,-70.4635988920927,2022-05-10 17:51:25,2,"LL"
"4153",20.81,47.143502086401,-70.4636225290596,2022-05-10 17:51:37,2,"LL"
"4163",18.4,47.1434953808784,-70.4635888338089,2022-05-10 17:51:51,2,"LL"
"4173",17.92,47.1434900164604,-70.4636118840426,2022-05-10 17:52:07,2,"LL"
"4183",17.92,47.1434883400798,-70.4636252112687,2022-05-10 17:52:22,2,"LL"
"4193",18.4,47.1434828080237,-70.4635952878743,2022-05-10 17:52:33,2,"LL"
"4203",19.36,47.143486244604,-70.4635799489915,2022-05-10 17:52:48,2,"LL"
"4214",18.4,47.1434631943703,-70.463546756655,2022-05-10 17:53:05,2,"LL"
"4223",17.92,47.1434698160738,-70.4635558929294,2022-05-10 17:53:14,2,"LL"
"4233",18.4,47.143478449434,-70.4635817091912,2022-05-10 17:53:34,2,"LL"
"4243",17.92,47.1434693131596,-70.4635821282864,2022-05-10 17:53:50,2,"LL"
"4253",15.52,47.143478365615,-70.4636014066637,2022-05-10 17:54:04,2,"LL"
"4263",18.4,47.1434900164604,-70.4636205174029,2022-05-10 17:54:19,2,"LL"
"4273",18.88,47.1434920281172,-70.4636050947011,2022-05-10 17:54:42,2,"LL"
"4283",17.44,47.1435166709125,-70.4635953716934,2022-05-10 17:54:51,2,"LL"
"4293",13.12,47.1435284055769,-70.4635516181588,2022-05-10 17:55:05,2,"LL"
"4303",11.67,47.1435273159295,-70.4635604191571,2022-05-10 17:55:24,2,"LL"
"4314",14.08,47.143502002582,-70.463583804667,2022-05-10 17:55:38,2,"LL"
"4323",15.52,47.1435059420764,-70.4636014904827,2022-05-10 17:55:48,2,"LL"
"4333",16.96,47.1434954646975,-70.4636301565915,2022-05-10 17:56:03,2,"LL"
"4343",15.04,47.1434653736651,-70.4636004008353,2022-05-10 17:56:10,2,"LL"
"4353",15.52,47.1434417366982,-70.4635869897902,2022-05-10 17:56:18,2,"LL"
"4363",14.08,47.1434294153005,-70.4635797813535,2022-05-10 17:56:32,2,"LL"
"4373",14.56,47.1434373781085,-70.4636264685541,2022-05-10 17:56:40,2,"LL"
"4383",16,47.143414830789,-70.4636570625007,2022-05-10 17:56:46,2,"LL"
"4393",16.96,47.1434373781085,-70.4636765923351,2022-05-10 17:57:05,2,"LL"
"4403",16.48,47.1434524655342,-70.4637358523905,2022-05-10 17:57:13,2,"LL"
"4414",18.88,47.1434576623142,-70.4637809470296,2022-05-10 17:57:29,2,"LL"
"4423",16,47.1434557344764,-70.4637154843658,2022-05-10 17:57:37,2,"LL"
"4433",16.96,47.1434373781085,-70.4637240339071,2022-05-10 17:57:49,2,"LL"
"4443",18.88,47.1434443350881,-70.4637183342129,2022-05-10 17:58:01,2,"LL"
"4453",17.92,47.1435060258955,-70.4638148937374,2022-05-10 17:58:10,2,"LL"
"4463",16.96,47.1435185149312,-70.4638329986483,2022-05-10 17:58:12,2,"LL"
"4473",14.56,47.1435558144003,-70.463782120496,2022-05-10 17:58:19,2,"LL"
"4483",11.67,47.1435790322721,-70.4637454077601,2022-05-10 17:58:26,2,"LL"
"4493",11.67,47.143650110811,-70.4636900871992,2022-05-10 17:58:34,2,"LL"
"4503",12.15,47.143665868789,-70.4636828787625,2022-05-10 17:58:48,2,"LL"
"4514",14.08,47.1436731610447,-70.4636703897268,2022-05-10 17:59:09,2,"LL"
"4523",13.6,47.1436879970133,-70.4637047555298,2022-05-10 17:59:20,2,"LL"
"45311",13.6,47.1436657011509,-70.4636880755424,2022-05-10 17:59:39,2,"LL"
"45411",13.6,47.1436703950167,-70.4636807832867,2022-05-10 17:59:48,2,"LL"
"45511",13.12,47.1436933614314,-70.4636364430189,2022-05-10 17:59:56,2,"LL"
"45611",11.19,47.1437190100551,-70.463660415262,2022-05-10 18:00:04,2,"LL"
"45712",10.71,47.1437342651188,-70.4636920150369,2022-05-10 18:00:13,2,"LL"
"45812",12.15,47.1437530405819,-70.4636955354363,2022-05-10 18:00:19,2,"LL"
"45912",12.15,47.1437844727188,-70.463652452454,2022-05-10 18:00:31,2,"LL"
"46012",11.67,47.1438097860664,-70.4636016581208,2022-05-10 18:00:38,2,"LL"
"46112",11.19,47.1437962912023,-70.4635377880186,2022-05-10 18:00:46,2,"LL"
"46212",12.63,47.1438180841506,-70.4634682182223,2022-05-10 18:00:57,2,"LL"
"46312",12.63,47.1438558027148,-70.4634635243565,2022-05-10 18:01:07,2,"LL"
"46412",12.15,47.1438628435135,-70.4634835571051,2022-05-10 18:01:17,2,"LL"
"46512",13.6,47.1438687946647,-70.4634931124747,2022-05-10 18:01:27,2,"LL"
"46612",13.6,47.143882792443,-70.4634818807244,2022-05-10 18:01:41,2,"LL"
"46712",13.12,47.1438766736537,-70.4634591657668,2022-05-10 18:01:48,2,"LL"
"46810",11.67,47.1438937727362,-70.4634211119264,2022-05-10 18:01:54,2,"LL"
"46910",11.19,47.1439192537218,-70.4634115565568,2022-05-10 18:02:01,2,"LL"
"47010",10.23,47.143964683637,-70.4634440783411,2022-05-10 18:02:09,2,"LL"
"47110",8.31,47.1440150588751,-70.4634879156947,2022-05-10 18:02:16,2,"LL"
"47210",6.87,47.1440428029746,-70.4635190125555,2022-05-10 18:02:22,2,"LL"
"47310",7.83,47.1440599020571,-70.4635535459965,2022-05-10 18:02:32,2,"LL"
"47410",8.31,47.1440692059696,-70.463589001447,2022-05-10 18:02:44,2,"LL"
"47510",8.79,47.1440865565091,-70.4635672084987,2022-05-10 18:02:51,2,"LL"
"4763",9.27,47.1440930105746,-70.4635345190763,2022-05-10 18:02:54,2,"LL"
"4771",8.31,47.1441023983061,-70.4634380433708,2022-05-10 18:03:02,2,"LL"
"4781",6.87,47.1441448107362,-70.4633789509535,2022-05-10 18:03:09,2,"LL"
"4791",6.87,47.1441474091262,-70.4633683059365,2022-05-10 18:03:10,2,"LL"
"4801",9.75,47.1442101057619,-70.4633320122957,2022-05-10 18:03:17,2,"LL"
"4812",11.67,47.1442483272403,-70.4633268155158,2022-05-10 18:03:24,2,"LL"
"4821",10.71,47.1442534402013,-70.4632818885148,2022-05-10 18:03:30,2,"LL"
"4831",10.23,47.1442710421979,-70.4632007516921,2022-05-10 18:03:37,2,"LL"
"4841",9.27,47.1442865487188,-70.4631800483912,2022-05-10 18:03:44,2,"LL"
"4851",8.31,47.1443231776357,-70.4631511308253,2022-05-10 18:03:51,2,"LL"
"4861",8.31,47.1443462278694,-70.463142413646,2022-05-10 18:04:00,2,"LL"
"4871",7.83,47.1443916577846,-70.4631352890283,2022-05-10 18:04:07,2,"LL"
"4881",11.67,47.1444544382393,-70.4631253145635,2022-05-10 18:04:24,2,"LL"
"48910",14.56,47.1444354951382,-70.4631174355745,2022-05-10 18:04:38,2,"LL"
"49010",15.04,47.1444116905332,-70.4631244763732,2022-05-10 18:04:45,2,"LL"
"49110",15.04,47.144382186234,-70.4631392285228,2022-05-10 18:04:51,2,"LL"
"49210",15.04,47.1443816833198,-70.4631367139518,2022-05-10 18:04:52,2,"LL"
"49310",14.56,47.1443702001125,-70.4632070381194,2022-05-10 18:04:59,2,"LL"
"631",15.04,47.1428104955703,-70.463509708643,2022-05-11 15:12:00,3,"LL"
"632",12.63,47.1429046243429,-70.4634980577976,2022-05-11 15:12:08,3,"LL"
"633",12.15,47.1429432649165,-70.4634628538042,2022-05-11 15:12:15,3,"LL"
"634",12.15,47.1429389901459,-70.4634472634643,2022-05-11 15:12:28,3,"LL"
"635",13.12,47.1429598610848,-70.4634431563318,2022-05-11 15:12:38,3,"LL"
"636",15.52,47.142989365384,-70.4634458385408,2022-05-11 15:12:53,3,"LL"
"637",16.96,47.1429658122361,-70.463449023664,2022-05-11 15:13:09,3,"LL"
"638",16.96,47.1429534908384,-70.4634467605501,2022-05-11 15:13:14,3,"LL"
"639",16.96,47.1429431810975,-70.4634480178356,2022-05-11 15:13:17,3,"LL"
"640",14.56,47.1428093221039,-70.4634601715952,2022-05-11 15:13:26,3,"LL"
"641",13.6,47.1427256707102,-70.4634568188339,2022-05-11 15:13:33,3,"LL"
"642",14.08,47.1426198910922,-70.4634678829461,2022-05-11 15:13:40,3,"LL"
"643",14.56,47.1425150334835,-70.4634592495859,2022-05-11 15:13:48,3,"LL"
"644",13.12,47.1424323879182,-70.4634752590209,2022-05-11 15:13:55,3,"LL"
"645",12.15,47.1423595491797,-70.4634381271899,2022-05-11 15:14:02,3,"LL"
"646",11.67,47.1423323079944,-70.4634165018797,2022-05-11 15:14:05,3,"LL"
"6474",12.15,47.1422560326755,-70.4634456709027,2022-05-11 15:14:13,3,"LL"
"6484",12.15,47.1422542724758,-70.4634390491992,2022-05-11 15:14:14,3,"LL"
"6494",9.27,47.14220456779,-70.4634264763445,2022-05-11 15:14:19,3,"LL"
"6504",7.35,47.1421932522207,-70.4633947089314,2022-05-11 15:14:26,3,"LL"
"6515",6.39,47.142193838954,-70.4633859917521,2022-05-11 15:14:39,3,"LL"
"6524",6.87,47.1422022208571,-70.4633845668286,2022-05-11 15:14:46,3,"LL"
"6534",7.83,47.1421994548291,-70.4633921943605,2022-05-11 15:14:59,3,"LL"
"6544",9.27,47.1421739738435,-70.4634598363191,2022-05-11 15:15:06,3,"LL"
"6554",8.79,47.1421298850328,-70.4635269753635,2022-05-11 15:15:08,3,"LL"
"6564",7.83,47.1421442180872,-70.463681705296,2022-05-11 15:15:12,3,"LL"
"6574",7.35,47.1422821003944,-70.4638278856874,2022-05-11 15:15:18,3,"LL"
"6584",7.83,47.1423679310828,-70.464004157111,2022-05-11 15:15:24,3,"LL"
"6594",8.79,47.1424285322428,-70.4641287121922,2022-05-11 15:15:29,3,"LL"
"6604",8.79,47.1424852777272,-70.4641227610409,2022-05-11 15:15:32,3,"LL"
"6615",9.27,47.1425854414701,-70.4641101043671,2022-05-11 15:15:37,3,"LL"
"6624",10.23,47.1427293587476,-70.4640865512192,2022-05-11 15:15:47,3,"LL"
"6634",10.23,47.1428223978728,-70.4640749841928,2022-05-11 15:15:54,3,"LL"
"6644",10.23,47.1429039537907,-70.4640525206923,2022-05-11 15:16:02,3,"LL"
"6654",10.71,47.1429240703583,-70.4640522692353,2022-05-11 15:16:07,3,"LL"
"6664",11.19,47.1429890301079,-70.4640803486109,2022-05-11 15:16:14,3,"LL"
"6674",11.19,47.1429943107069,-70.4641059972346,2022-05-11 15:16:16,3,"LL"
"6684",12.15,47.1430349629372,-70.4641543608159,2022-05-11 15:16:24,3,"LL"
"6694",13.6,47.1430252399296,-70.4641722142696,2022-05-11 15:16:34,3,"LL"
"6704",12.15,47.1430708374828,-70.4642194043845,2022-05-11 15:16:44,3,"LL"
"6715",11.19,47.1430941391736,-70.4642149619758,2022-05-11 15:16:48,3,"LL"
"6724",11.67,47.1431233920157,-70.4642636608332,2022-05-11 15:16:55,3,"LL"
"6734",12.63,47.1431546565145,-70.4643259383738,2022-05-11 15:17:03,3,"LL"
"6744",13.12,47.1431888546795,-70.4643543530256,2022-05-11 15:17:12,3,"LL"
"6754",12.15,47.1432226337492,-70.4643805883825,2022-05-11 15:17:20,3,"LL"
"6764",11.19,47.1432156767696,-70.4644019622356,2022-05-11 15:17:29,3,"LL"
"6774",10.23,47.1432301774621,-70.464395089075,2022-05-11 15:17:42,3,"LL"
"6784",12.15,47.1432779543102,-70.4644302930683,2022-05-11 15:17:49,3,"LL"
"6794",13.6,47.1433107275516,-70.4644570313394,2022-05-11 15:17:56,3,"LL"
"6804",14.08,47.1433451771736,-70.4644898045808,2022-05-11 15:18:03,3,"LL"
"6815",14.08,47.143364790827,-70.464479746297,2022-05-11 15:18:09,3,"LL"
"6824",15.04,47.1433920320123,-70.4644978512079,2022-05-11 15:18:19,3,"LL"
"6834",15.04,47.1434091310948,-70.4644965939224,2022-05-11 15:18:35,3,"LL"
"6844",15.04,47.1433953009546,-70.4643811751157,2022-05-11 15:18:42,3,"LL"
"6854",15.04,47.1433796267956,-70.4643108509481,2022-05-11 15:18:48,3,"LL"
"6864",14.08,47.1433899365366,-70.46432107687,2022-05-11 15:18:55,3,"LL"
"6874",13.12,47.1434134896845,-70.464344965294,2022-05-11 15:18:59,3,"LL"
"6884",12.15,47.1434528008103,-70.4643266927451,2022-05-11 15:19:06,3,"LL"
"6894",14.08,47.1435014158487,-70.4643142875284,2022-05-11 15:19:14,3,"LL"
"6904",14.56,47.1435056906193,-70.4643571190536,2022-05-11 15:19:22,3,"LL"
"6915",15.04,47.143507534638,-70.4643862880766,2022-05-11 15:19:31,3,"LL"
"6924",15.04,47.1435190178454,-70.4644265212119,2022-05-11 15:19:38,3,"LL"
"6934",15.04,47.1435491088778,-70.4644755553454,2022-05-11 15:19:46,3,"LL"
"6942",15.52,47.1435645315796,-70.4645354859531,2022-05-11 15:19:54,3,"LL"
"6952",16,47.1435817983001,-70.4645918123424,2022-05-11 15:20:04,3,"LL"
"6962",14.08,47.1436212770641,-70.4645834304392,2022-05-11 15:20:12,3,"LL"
"6972",14.56,47.1436071954668,-70.464640846476,2022-05-11 15:20:19,3,"LL"
"6982",15.04,47.1435978077352,-70.4646524973214,2022-05-11 15:20:27,3,"LL"
"6992",14.56,47.1436221152544,-70.4646846838295,2022-05-11 15:20:34,3,"LL"
"7002",13.6,47.1436484344304,-70.4647472128272,2022-05-11 15:20:41,3,"LL"
"7013",12.15,47.14365279302,-70.4647711012512,2022-05-11 15:20:49,3,"LL"
"7022",11.67,47.1436573192477,-70.4647482186556,2022-05-11 15:21:00,3,"LL"
"7032",10.71,47.1436827164143,-70.4647063929588,2022-05-11 15:21:06,3,"LL"
"7042",9.75,47.1437257993966,-70.4646846838295,2022-05-11 15:21:14,3,"LL"
"7052",9.75,47.1437758393586,-70.4646786488593,2022-05-11 15:21:22,3,"LL"
"7062",10.71,47.1438258793205,-70.4646346438676,2022-05-11 15:21:30,3,"LL"
"7072",11.67,47.1438741590828,-70.4645958356559,2022-05-11 15:21:38,3,"LL"
"7082",11.19,47.1439005620778,-70.4645923152566,2022-05-11 15:21:47,3,"LL"
"7092",11.67,47.1439563855529,-70.4646146949381,2022-05-11 15:21:54,3,"LL"
"7102",11.67,47.1439669467509,-70.4646546766162,2022-05-11 15:22:03,3,"LL"
"7113",13.12,47.1439532004297,-70.4646914731711,2022-05-11 15:22:10,3,"LL"
"7122",13.12,47.1439318265766,-70.4647383280098,2022-05-11 15:22:21,3,"LL"
"7132",12.15,47.1439654380083,-70.4647653177381,2022-05-11 15:22:29,3,"LL"
"7142",14.08,47.1439840458333,-70.4648098256439,2022-05-11 15:22:40,3,"LL"
"7152",15.52,47.1439967025071,-70.464812843129,2022-05-11 15:22:50,3,"LL"
"7162",16.48,47.1440133824944,-70.4648551717401,2022-05-11 15:23:06,3,"LL"
"7172",18.4,47.1440127957612,-70.464894566685,2022-05-11 15:23:21,3,"LL"
"7182",22.25,47.1440053358674,-70.4648767970502,2022-05-11 15:23:35,3,"LL"
"7192",23.69,47.1439922600985,-70.4648934770375,2022-05-11 15:23:55,3,"LL"
"7202",27.05,47.1439429745078,-70.4648428503424,2022-05-11 15:24:11,3,"LL"
"7213",26.57,47.144012125209,-70.4649279266596,2022-05-11 15:24:26,3,"LL"
"7222",26.09,47.1440346725285,-70.4649300221354,2022-05-11 15:24:37,3,"LL"
"7232",26.57,47.1440220158547,-70.4649406671524,2022-05-11 15:24:47,3,"LL"
"7242",26.09,47.1440198365599,-70.4649014398456,2022-05-11 15:24:59,3,"LL"
"7252",23.21,47.1440012287349,-70.4648462031037,2022-05-11 15:25:14,3,"LL"
"7262",21.29,47.1439692098647,-70.4648750368506,2022-05-11 15:25:24,3,"LL"
"7272",21.29,47.1439991332591,-70.4649175330997,2022-05-11 15:25:33,3,"LL"
"7282",20.81,47.1440245304257,-70.4649208020419,2022-05-11 15:25:45,3,"LL"
"7292",22.25,47.1439849678427,-70.4648276790977,2022-05-11 15:25:57,3,"LL"
"7302",23.69,47.1439872309566,-70.4647369869053,2022-05-11 15:26:04,3,"LL"
"7313",23.69,47.1439679525793,-70.4646638967097,2022-05-11 15:26:09,3,"LL"
"7322",23.21,47.1439588163048,-70.4646243341267,2022-05-11 15:26:11,3,"LL"
"7332",23.21,47.1439096983522,-70.4645650740713,2022-05-11 15:26:16,3,"LL"
"7342",23.21,47.1439019870013,-70.4645468015224,2022-05-11 15:26:17,3,"LL"
"7352",22.73,47.1438031643629,-70.4644013755023,2022-05-11 15:26:24,3,"LL"
"7362",23.69,47.1437812875956,-70.4642702825367,2022-05-11 15:26:31,3,"LL"
"7372",22.73,47.1437896694988,-70.4642351623625,2022-05-11 15:26:39,3,"LL"
"7382",22.73,47.1437934413552,-70.4642305523157,2022-05-11 15:26:40,3,"LL"
"7392",22.73,47.1438293159008,-70.464186463505,2022-05-11 15:26:44,3,"LL"
"7402",21.29,47.1439079381526,-70.4642044845968,2022-05-11 15:26:48,3,"LL"
"7413",17.92,47.1440066769719,-70.4639930091798,2022-05-11 15:26:54,3,"LL"
"7422",15.52,47.1440474968404,-70.4639003891498,2022-05-11 15:26:59,3,"LL"
"7432",15.52,47.1440627519041,-70.4638935998082,2022-05-11 15:27:01,3,"LL"
"7442",16,47.144083539024,-70.4638416320086,2022-05-11 15:27:07,3,"LL"
"7452",16.48,47.1440899930894,-70.4638486728072,2022-05-11 15:27:13,3,"LL"
"7462",16.48,47.144144307822,-70.4638380277902,2022-05-11 15:27:19,3,"LL"
"7472",16.96,47.1441612392664,-70.4638222698122,2022-05-11 15:27:21,3,"LL"
"7482",17.92,47.144199796021,-70.463789915666,2022-05-11 15:27:29,3,"LL"
"7492",17.44,47.144218320027,-70.4637024924159,2022-05-11 15:27:35,3,"LL"
"7502",17.92,47.1442619059235,-70.4636502731591,2022-05-11 15:27:41,3,"LL"
"7513",17.92,47.1443168073893,-70.4636292345822,2022-05-11 15:27:48,3,"LL"
"7522",19.36,47.1443854551762,-70.4635816253722,2022-05-11 15:27:55,3,"LL"
"7532",19.36,47.1444259397686,-70.4635531269014,2022-05-11 15:28:03,3,"LL"
"7542",17.92,47.1444361656904,-70.463493950665,2022-05-11 15:28:09,3,"LL"
"7552",16.96,47.144464077428,-70.4634153284132,2022-05-11 15:28:16,3,"LL"
"7562",16.48,47.1444762311876,-70.4633482731879,2022-05-11 15:28:26,3,"LL"
"7572",16,47.1444908156991,-70.4632747638971,2022-05-11 15:28:35,3,"LL"
"7582",15.52,47.1444824337959,-70.4631749354303,2022-05-11 15:28:44,3,"LL"
"7592",15.04,47.1444792486727,-70.4631151724607,2022-05-11 15:28:51,3,"LL"
"7602",16,47.1445017121732,-70.4630602709949,2022-05-11 15:28:57,3,"LL"
"7613",16,47.1445217449218,-70.4629893600941,2022-05-11 15:29:03,3,"LL"
"7622",15.52,47.1445331443101,-70.4629624541849,2022-05-11 15:29:11,3,"LL"
"7632",16,47.1445608045906,-70.4629200417548,2022-05-11 15:29:19,3,"LL"
"7642",16.48,47.1445727068931,-70.4628995060921,2022-05-11 15:29:21,3,"LL"
"7652",16.48,47.1445742994547,-70.4628312774003,2022-05-11 15:29:28,3,"LL"
"7662",16,47.1445577032864,-70.462799007073,2022-05-11 15:29:34,3,"LL"
"7672",17.44,47.1445345692337,-70.4627279285342,2022-05-11 15:29:41,3,"LL"
"7682",16,47.1444881334901,-70.4626752063632,2022-05-11 15:29:48,3,"LL"
"7692",15.52,47.1444506663829,-70.4626117553562,2022-05-11 15:29:55,3,"LL"
"7702",15.04,47.1444302983582,-70.4625770542771,2022-05-11 15:29:59,3,"LL"
"7713",15.04,47.1443934179842,-70.4625410120934,2022-05-11 15:30:05,3,"LL"
"7722",15.04,47.1443956810981,-70.4624574445188,2022-05-11 15:30:12,3,"LL"
"7732",15.52,47.1443727985024,-70.4623905569315,2022-05-11 15:30:19,3,"LL"
"7742",16.96,47.1443391870707,-70.4623504914343,2022-05-11 15:30:26,3,"LL"
"7752",17.92,47.1442917454988,-70.4623003676534,2022-05-11 15:30:33,3,"LL"
"7762",18.4,47.1442430466413,-70.4622670914978,2022-05-11 15:30:40,3,"LL"
"7772",17.44,47.1441649273038,-70.4622259363532,2022-05-11 15:30:48,3,"LL"
"7782",18.4,47.14410206303,-70.4621888045222,2022-05-11 15:30:56,3,"LL"
"7792",18.4,47.1441061701626,-70.4621763154864,2022-05-11 15:30:58,3,"LL"
"7802",18.4,47.1440857183188,-70.4621229227632,2022-05-11 15:31:05,3,"LL"
"7813",18.88,47.144054370001,-70.4620937537402,2022-05-11 15:31:11,3,"LL"
"7822",19.84,47.1440211776644,-70.4620701167732,2022-05-11 15:31:19,3,"LL"
"7832",19.84,47.1440231893212,-70.4620043188334,2022-05-11 15:31:25,3,"LL"
"7842",20.81,47.1440168190747,-70.4619596432894,2022-05-11 15:31:28,3,"LL"
"7852",20.81,47.1439785975963,-70.4618854634464,2022-05-11 15:31:35,3,"LL"
"7862",20.81,47.1438948623836,-70.4618484992534,2022-05-11 15:31:44,3,"LL"
"7872",18.88,47.1438480913639,-70.4618639219552,2022-05-11 15:31:51,3,"LL"
"7882",17.44,47.1437915135175,-70.461905496195,2022-05-11 15:31:58,3,"LL"
"7892",18.4,47.1437509451061,-70.4619313124567,2022-05-11 15:32:02,3,"LL"
"7902",19.36,47.1436419803649,-70.4620004631579,2022-05-11 15:32:11,3,"LL"
"7913",20.81,47.143594622612,-70.4620041511953,2022-05-11 15:32:18,3,"LL"
"7922",20.32,47.143589425832,-70.4619946796447,2022-05-11 15:32:20,3,"LL"
"7932",18.88,47.1435069479048,-70.4619474895298,2022-05-11 15:32:27,3,"LL"
"7942",16.96,47.1434548124671,-70.4620119463652,2022-05-11 15:32:34,3,"LL"
